fl,fw,gt,inl,inw,k,k_mul,pl,pt,pw,sl,st,sw,x,freq,s11,gain,bandwidth
9.0,3.5,0.4,4.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.873,-15.405824860875,5.571478464161162,0.2737620821005904
9.5,3.5,0.4,4.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.1229,-17.685973282832,6.245739925618542,0.3119193448864239
10.0,3.5,0.4,4.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.363,-20.234633406534,6.368646849489511,0.35420206810076316
10.5,3.5,0.4,4.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.6325,-28.214824229141,6.263163249063749,0.43079094716442246
11.0,3.5,0.4,4.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.9412,-19.71336575596,6.070415432730265
7.5,3.5,0.4,4.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.4026,-10.034591828436,3.250297244340005,0.02215038925250523
8.0,3.5,0.4,4.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.5545,-11.648950858284,4.190236898187701,0.1520370753115432
8.5,3.5,0.4,4.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.7162,-13.524154246886,4.8337788278566,0.21932013450282994
9.0,3.5,0.4,4.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.9073,-15.686683273809,5.763012026839754,0.2743068120443941
9.5,3.5,0.4,4.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.118,-17.528315701203,6.228763119905639,0.3098305656067124
10.0,3.5,0.4,4.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.3679,-20.107199813625,6.384899442306126,0.3522206585930361
10.5,3.5,0.4,4.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.6423,-28.089375405755,6.2511678378346565,0.4310905897263302
11.0,3.5,0.4,4.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.9265,-20.264425400373,6.00465375907527
7.5,3.5,0.4,4.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.4075,-10.00931982757,3.2451780645058514,0.011748301876624456
8.0,3.5,0.4,4.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.5545,-11.630485295387,4.20937154863509,0.15142166741709717
8.5,3.5,0.4,4.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.7211,-13.800209185811,4.854842094092545,0.22770213671959905
9.0,3.5,0.4,4.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.9171,-15.637085187899,5.80749603480787,0.27298336173824334
9.5,3.5,0.4,4.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.118,-17.355304248541,6.241741650568939,0.3080397989223038
10.0,3.5,0.4,4.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.3679,-19.999743361728,6.342963230794709,0.3506678166414803
10.5,3.5,0.4,4.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.6423,-27.579867541786,6.260406804883453,0.4287056391431978
11.0,3.5,0.4,4.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.9363,-20.219166944065,6.069390690319862
7.5,3.5,0.4,4.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.4075,-9.983480137368,3.2177219099734016
8.0,3.5,0.4,4.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.5545,-11.559054541167,4.204585316888645,0.1482372778921044
8.5,3.5,0.4,4.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.7211,-13.803857972844,4.829907512327368,0.2274549315041159
9.0,3.5,0.4,4.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.9171,-15.542761509752,5.804332460406866,0.27117683989721764
9.5,3.5,0.4,4.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.1278,-17.411125263528,6.21803050150685,0.30808213339382506
10.0,3.5,0.4,4.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.3679,-19.872297463211,6.327401837471057,0.3493226296250693
10.5,3.5,0.4,4.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.6423,-27.481405634374,6.230194233000477,0.42757703983841555
11.0,3.5,0.4,4.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.9412,-20.253749226261,6.052860462583416
7.5,3.5,0.4,3.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.383,-9.2594757224058,3.2137746199036705
8.0,3.5,0.4,3.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.5349,-10.712088653752,4.2094674662205325,0.10805798193855809
8.5,3.5,0.4,3.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.7015,-12.321805362379,4.886641651210151,0.1946956285426178
9.0,3.5,0.4,3.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.8926,-14.097471847748,5.765522507229833,0.26002156591408143
9.5,3.5,0.4,3.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.1131,-15.458254750963,6.365705975121996,0.3006956580959188
10.0,3.5,0.4,3.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.3532,-16.812467160971,6.444031268578737,0.3454143244243415
10.5,3.5,0.4,3.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.6276,-19.630681089988,6.446186925221043,0.443279563700826
11.0,3.5,0.4,3.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.9608,-50.527284935405,6.377274735919448
7.5,3.5,0.4,3.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.3879,-9.2567942279043,3.234875876473739
8.0,3.5,0.4,3.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.5398,-10.668340104279,4.1804712506275425,0.10515679141796719
8.5,3.5,0.4,3.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.7162,-12.599527225168,4.900500807147673,0.20588770492991593
9.0,3.5,0.4,3.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.9024,-13.995238546297,5.807842931605274,0.2569687430700638
9.5,3.5,0.4,3.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.1131,-15.247621554504,6.321628383074203,0.2965330973642395
10.0,3.5,0.4,3.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.3532,-16.537304206242,6.435314218494285,0.34032675041165117
10.5,3.5,0.4,3.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.6276,-19.168369508959,6.391944568921243,0.4378816651022177
11.0,3.5,0.4,3.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.9608,-49.598981424125,6.322986531943836
7.5,3.5,0.4,3.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3977,-9.2495816306048,3.2763441085738543
8.0,3.5,0.4,3.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.5447,-10.633286207553,4.211399764389184,0.10247355614388898
8.5,3.5,0.4,3.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.7064,-12.223123715343,4.865561865711352,0.19106516659938677
9.0,3.5,0.4,3.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8975,-13.862275806821,5.7866640662458515,0.2542741122735501
9.5,3.5,0.4,3.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.1082,-15.110890490931,6.299250700461464,0.2939706698428384
10.0,3.5,0.4,3.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.3483,-16.337468279601,6.416129789812259,0.3376235833666019
10.5,3.5,0.4,3.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.6276,-18.905113048199,6.400846373347967,0.43154843023284606
11.0,3.5,0.4,3.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.9559,-44.099110730877,6.332881075081126
7.5,3.5,0.4,3.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3977,-9.2230828218375,3.2863402450918104
8.0,3.5,0.4,3.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.5447,-10.597875095117,4.215608581576613,0.0997210615437174
8.5,3.5,0.4,3.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.7064,-12.102619129917,4.84984386937894,0.18707830874988707
9.0,3.5,0.4,3.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.9024,-13.799623902987,5.775469259382749,0.2519062160290857
9.5,3.5,0.4,3.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.1131,-14.992712665181,6.308628726111538,0.29129599801077477
10.0,3.5,0.4,3.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.3532,-16.29563611901,6.371760227243301,0.33578269783967496
10.5,3.5,0.4,3.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.6276,-18.609741974388,6.383690753682815,0.42636961306276966
11.0,3.5,0.4,3.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.9608,-40.772917876536,6.292356488787363
7.5,3.5,0.4,3.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3977,-9.2222494505449,3.2787208244024244
8.0,3.5,0.4,3.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.5447,-10.591711824771,4.196884861018528,0.0993440264077674
8.5,3.5,0.4,3.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.7064,-12.128951065319,4.819023022783717,0.18737599200475907
9.0,3.5,0.4,3.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.9024,-13.72291418922,5.7618849493004545,0.2505058137604448
9.5,3.5,0.4,3.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.1033,-14.875435828608,6.260324519071379,0.2887985573584846
10.0,3.5,0.4,3.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.3532,-16.184472457303,6.3936516777969885,0.33376569322794136
10.5,3.5,0.4,3.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.6276,-18.543268462069,6.354718718517283,0.42400884615776935
11.0,3.5,0.4,3.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.9559,-39.096695178953,6.304595980486751
7.5,3.5,0.4,3.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.4026,-9.2035333564125,3.270900702132855
8.0,3.5,0.4,3.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.5545,-10.616664068281,4.17370971717722,0.10150586172022935
8.5,3.5,0.4,3.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.7113,-12.038807944628,4.846508696232344,0.18417939183417564
9.0,3.5,0.4,3.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.8975,-13.687440463981,5.734270795566002,0.2491606247236735
9.5,3.5,0.4,3.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.1131,-14.873987301751,6.294848509278593,0.2884615930125829
10.0,3.5,0.4,3.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.3483,-16.041109370959,6.376848571292816,0.3321684081326888
10.5,3.5,0.4,3.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.6276,-18.453539777032,6.35893665522438,0.42213527269156437
11.0,3.5,0.4,3.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.9559,-37.620976939243,6.271006248584644
7.5,3.5,0.4,2.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3781,-8.6880269267567,3.284371052480469
8.0,3.5,0.4,2.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.53,-9.9585042899918,4.1898321174509
8.5,3.5,0.4,2.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.6917,-11.409132526022,4.8846944683449625,0.16208663425290437
9.0,3.5,0.4,2.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.8828,-12.894804852953,5.78429604736095,0.23716780984642982
9.5,3.5,0.4,2.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.1033,-13.921524958621,6.418243979814439,0.2802910020435383
10.0,3.5,0.4,2.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.3336,-14.787918942384,6.499399949423456,0.3243259639529068
10.5,3.5,0.4,2.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.6129,-16.182188980794,6.530057643904775,0.4131080825935429
11.0,3.5,0.4,2.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.9559,-22.368947179126,6.472225525730208
7.5,3.5,0.4,2.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.383,-8.6716908392062,3.25884417408841
8.0,3.5,0.4,2.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.5349,-9.9481291808763,4.163226035550362
8.5,3.5,0.4,2.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.6966,-11.304748709853,4.875268147491154,0.15692391690888918
9.0,3.5,0.4,2.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8828,-12.739429781202,5.767527005368346,0.23200850210547364
9.5,3.5,0.4,2.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.0886,-13.652092084949,6.37614969957775,0.2738576507946342
10.0,3.5,0.4,2.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.3336,-14.536220504501,6.462418168382804,0.31816853414188273
10.5,3.5,0.4,2.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.608,-15.830848999453,6.497953423200041,0.40663616555709403
11.0,3.5,0.4,2.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.9559,-21.730879499379,6.426954088912281
7.5,3.5,0.4,2.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3879,-8.6749730293777,3.2603521641764983
8.0,3.5,0.4,2.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.5398,-9.9000301206913,4.171246396840565
8.5,3.5,0.4,2.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.6966,-11.262481540617,4.858568492520611,0.15440391426754818
9.0,3.5,0.4,2.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8779,-12.620321703005,5.707795823807164,0.22793883458622055
9.5,3.5,0.4,2.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.0984,-13.646723381348,6.367717974159436,0.27228209602247455
10.0,3.5,0.4,2.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.3336,-14.415416753154,6.434135128196008,0.3145562636440218
10.5,3.5,0.4,2.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.6129,-15.696227369529,6.4774733956404,0.40060166317663004
11.0,3.5,0.4,2.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.9559,-21.459566207548,6.407962453293788
7.5,3.5,0.4,2.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3879,-8.6204075780727,3.2288531746700793
8.0,3.5,0.4,2.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.53,-9.783453766741,4.1675200715693
8.5,3.5,0.4,2.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.7015,-11.246060444738,4.854986979553745,0.1538435104300513
9.0,3.5,0.4,2.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.8877,-12.629734169791,5.71262959749597,0.22751217751322317
9.5,3.5,0.4,2.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.0984,-13.549202886416,6.341563249558823,0.26929563077064733
10.0,3.5,0.4,2.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.3385,-14.335858024118,6.43207175343351,0.31211834204866307
10.5,3.5,0.4,2.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.608,-15.517741181119,6.4444406683421205,0.39615872723720624
11.0,3.5,0.4,2.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.9608,-21.154863922711,6.427195393958008
7.5,3.5,0.4,2.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3928,-8.6613713643186,3.269491360473304
8.0,3.5,0.4,2.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.5398,-9.8527970006996,4.181495272259312
8.5,3.5,0.4,2.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.7015,-11.15414418903,4.85600978326252,0.14859275875962208
9.0,3.5,0.4,2.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.8877,-12.574102645118,5.690752287845285,0.22546476354712786
9.5,3.5,0.4,2.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.1033,-13.522837877989,6.345392982274016,0.26806024985566257
10.0,3.5,0.4,2.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.3336,-14.252955788424,6.407964489469748,0.30992124093823836
10.5,3.5,0.4,2.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.6129,-15.442315840861,6.444785158626591,0.39279360282848774
11.0,3.5,0.4,2.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.9559,-21.061425388468,6.406355430366949
7.5,3.5,0.4,2.0,0.35,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.3928,-8.6338072254291,3.2556764050222435
8.0,3.5,0.4,2.0,0.35,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.5398,-9.837535125912,4.179880915784938
8.5,3.5,0.4,2.0,0.35,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.7015,-11.143410678525,4.83224808020275,0.14774645716213053
9.0,3.5,0.4,2.0,0.35,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.8975,-12.568167396287,5.754842459514402,0.22464662857172346
9.5,3.5,0.4,2.0,0.35,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.1033,-13.465627875789,6.318009148004081,0.26618728983937956
10.0,3.5,0.4,2.0,0.35,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.3385,-14.190548159536,6.386731267807265,0.3078024760065743
10.5,3.5,0.4,2.0,0.35,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.6129,-15.368554621082,6.428701334360537,0.38979797345889455
11.0,3.5,0.4,2.0,0.35,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.9559,-20.730576604583,6.392411497918594
7.5,3.3,0.4,7.0,0.33,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3977,-16.874935598802,2.963308744169986,0.18857588825095073
8.0,3.3,0.4,7.0,0.33,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.5496,-23.573428753885,4.08964122571006,0.22432906841771905
8.5,3.3,0.4,7.0,0.33,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.7211,-34.133149959728,4.525160893861566,0.25583396552928006
9.0,3.3,0.4,7.0,0.33,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.9122,-21.381686023956,5.4315041500021595,0.26111866562369634
9.5,3.3,0.4,7.0,0.33,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.1033,-15.740646867233,5.771819549643969,0.24070885252815843
10.0,3.3,0.4,7.0,0.33,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.3238,-11.618849907253,5.170474608091791,0.156943360904239
10.5,3.3,0.4,7.0,0.33,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.5443,-7.7072240517029,5.410639815886026
11.0,3.3,0.4,7.0,0.33,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.7354,-4.7140839744523,2.8106806231700547
7.5,3.3,0.4,7.0,0.33,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.3634,-15.996005802053,2.638489670096826,0.18346552577189223
8.0,3.3,0.4,7.0,0.33,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.5398,-23.403325520051,4.072405976501554,0.2246569922673034
8.5,3.3,0.4,7.0,0.33,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.7113,-42.620223103767,4.469447658061407,0.2496591503583696
9.0,3.3,0.4,7.0,0.33,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8828,-21.902198508309,5.155138201746162,0.2614142301572904
9.5,3.3,0.4,7.0,0.33,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.118,-15.96344551981,5.7031648236203365,0.24150759535969524
10.0,3.3,0.4,7.0,0.33,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.3287,-11.702857095352,5.160211717543206,0.1591852696010676
10.5,3.3,0.4,7.0,0.33,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.4855,-8.1010063889931,5.3893974583297855
11.0,3.3,0.4,7.0,0.33,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.7452,-4.6404580655516,2.551319588914818
7.5,3.3,0.4,7.0,0.33,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3879,-16.553451112609,2.828895661897195,0.18660890848717626
8.0,3.3,0.4,7.0,0.33,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.5398,-23.00964240692,3.94938632934523,0.22330905035993087
8.5,3.3,0.4,7.0,0.33,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.726,-35.728319053249,4.49463132227238,0.2548796054592426
9.0,3.3,0.4,7.0,0.33,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.9024,-21.9107581784,5.289658698562766,0.26002767350172507
9.5,3.3,0.4,7.0,0.33,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.1082,-16.135286099021,5.7241383165564175,0.24218294254062434
10.0,3.3,0.4,7.0,0.33,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.3385,-11.734057715209,5.23503821221554,0.15960547204907005
10.5,3.3,0.4,7.0,0.33,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.4904,-8.0564583090218,5.3933804128365095
11.0,3.3,0.4,7.0,0.33,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.6815,-4.9275339854536,3.373550234379563
7.5,3.3,0.4,7.0,0.33,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.4026,-16.686129924986,2.9219759884674925,0.18780953842041415
8.0,3.3,0.4,7.0,0.33,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.5496,-22.906072522763,4.073070850067164,0.22128321798441242
8.5,3.3,0.4,7.0,0.33,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.7162,-44.405516208605,4.437456794238076,0.25012858652370484
9.0,3.3,0.4,7.0,0.33,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.9024,-22.210884578346,5.275833867110897,0.2596914148200504
9.5,3.3,0.4,7.0,0.33,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.1131,-16.19393993618,5.642693726941217,0.24195069865645547
10.0,3.3,0.4,7.0,0.33,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.3385,-11.820251066979,5.207863247976,0.1619423356105818
10.5,3.3,0.4,7.0,0.33,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.5492,-7.8375773829702,5.320246518423066
11.0,3.3,0.4,7.0,0.33,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.7403,-4.6832842483405,2.5169876102624054
7.5,3.3,0.4,7.0,0.33,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.4124,-16.889656274562,3.001602174408816,0.18923978650583972
8.0,3.3,0.4,7.0,0.33,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.5496,-22.808296381888,4.053468871859164,0.22254565503416535
8.5,3.3,0.4,7.0,0.33,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.7211,-44.354564652136,4.458696214555459,0.24888048650505645
9.0,3.3,0.4,7.0,0.33,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.8583,-23.405716960568,4.931065536626077,0.26236900585304435
9.5,3.3,0.4,7.0,0.33,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.1082,-16.379486511669,5.676631677431112,0.24261855813429545
10.0,3.3,0.4,7.0,0.33,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.3238,-11.926622087831,5.092125562125443,0.16500446833828875
10.5,3.3,0.4,7.0,0.33,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.461,-8.114036435319,5.170790673230171
11.0,3.3,0.4,7.0,0.33,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.7501,-4.69821063293,2.4577234205336724
7.5,3.3,0.4,7.0,0.33,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.3683,-15.754713382403,2.6104325031880053,0.18090639675302134
